,DEPT,CALI,BS,hole enlarged,GR,NPHS,PE,RT20,RT30,RT60,RT90,RXO,RT10,RHOB (kg/m3),Bulk_Density_gm/cm3,NN_predicted_Density,xgb_pred_Density
485,3087.5,221.0673,222,-0.93,90.8292,0.093,3.2223,69.3864,68.0582,67.3144,69.6891,72.9447,72.9447,2663.4121,2.6634121,2.669410798,2.6559114
486,3087.6,221.113,222,-0.89,89.7947,0.0964,3.2607,66.2929,65.0896,64.3221,66.5297,69.5667,69.5667,2663.3538,2.6633538,2.66242689,2.6715472
487,3087.7,221.2241,222,-0.78,88.3151,0.0925,3.2401,66.0716,64.8695,64.0613,66.264,69.3324,69.3338,2663.6152,2.6636152,2.667584828,2.657301
488,3087.8,221.4409,222,-0.56,88.159,0.0907,3.2036,66.3774,65.1487,64.2858,66.512,69.6684,69.6706,2663.4517,2.6634517,2.668343524,2.6760385
489,3087.9,221.5522,222,-0.45,89.5331,0.091,3.1751,68.8725,67.4873,66.4589,68.8412,72.4201,72.4183,2655.6045,2.6556045,2.667299365,2.6559503
490,3088,221.454,222,-0.55,90.431,0.0921,3.2031,71.3019,69.7687,68.6175,71.1539,75.123,75.1134,2650.1826,2.6501826,2.668760156,2.6629763
491,3088.1,221.3884,222,-0.61,90.3529,0.092,3.2445,74.637,72.8951,71.5849,74.341,78.8586,78.8347,2648.5581,2.6485581,2.667786118,2.6558516
492,3088.2,221.2986,222,-0.7,87.4446,0.0913,3.297,84.0737,81.6868,79.9262,83.3558,89.6364,89.5479,2642.7275,2.6427275,2.660558328,2.669239
493,3088.3,221.2541,222,-0.75,82.8537,0.0897,3.2823,88.9647,86.1941,84.1788,87.9856,95.3834,95.2424,2640.2498,2.6402498,2.652080458,2.6584358
494,3088.4,221.3548,222,-0.65,79.3872,0.0866,3.2421,91.9039,88.8571,86.6573,90.698,98.9411,98.76,2633.4387,2.6334387,2.647705759,2.622456
495,3088.5,221.5328,222,-0.47,77.5641,0.0848,3.1889,91.5534,88.4626,86.2222,90.2319,98.645,98.4626,2628.4858,2.6284858,2.642452673,2.6463838
496,3088.6,221.5833,222,-0.42,82.4907,0.0841,3.1342,84.0064,81.3483,79.3523,82.7716,89.9811,89.8528,2620.9651,2.6209651,2.651587019,2.6680572
497,3088.7,221.6952,222,-0.3,85.399,0.0833,3.1504,80.5465,78.091,76.2125,79.3714,86.047,85.9217,2623.9919,2.6239919,2.661183125,2.6653275
498,3088.8,221.724,222,-0.28,87.9248,0.0826,3.1876,78.9412,76.5684,74.7332,77.7661,84.2735,84.1371,2631.9456,2.6319456,2.670864189,2.6889918
499,3088.9,221.7378,222,-0.26,84.8408,0.0847,3.2402,80.9291,78.38,76.4192,79.5505,86.7394,86.5884,2657.248,2.657248,2.66781753,2.658467
500,3089,221.4778,222,-0.52,81.7295,0.0842,3.2594,82.3198,79.6459,77.608,80.806,88.4505,88.295,2666.3101,2.6663101,2.666616425,2.6577454
501,3089.1,221.4193,222,-0.58,79.8908,0.0825,3.27,81.8913,79.2112,77.181,80.3109,88.0548,87.881,2669.1396,2.6691396,2.67105057,2.6686163
502,3089.2,221.6074,222,-0.39,83.1895,0.0836,3.3249,75.1106,72.8098,71.0654,73.6612,80.3643,80.1343,2659.4512,2.6594512,2.683597788,2.671262
503,3089.3,221.6804,222,-0.32,87.5383,0.0865,3.3269,71.3205,69.2268,67.639,69.9594,76.0428,75.8066,2651.1482,2.6511482,2.685816408,2.6931307
504,3089.4,221.6475,222,-0.35,91.4967,0.0891,3.3189,68.8772,66.904,65.415,67.5498,73.2463,73.0257,2644.4907,2.6444907,2.681073893,2.6775322
505,3089.5,221.8348,222,-0.17,93.9912,0.0877,3.2107,68.9589,66.9255,65.4356,67.4798,73.3179,73.1154,2633.1133,2.6331133,2.671987862,2.6662369
506,3089.6,221.7951,222,-0.2,91.9495,0.0862,3.1663,70.6389,68.47,66.9141,68.9965,75.2586,75.0331,2628.5081,2.6285081,2.669281342,2.6462693
507,3089.7,221.8841,222,-0.12,91.0517,0.0864,3.1345,72.4607,70.1407,68.5118,70.6363,77.3808,77.1225,2624.3003,2.6243003,2.664514779,2.6568208
508,3089.8,221.5063,222,-0.49,93.8038,0.083,3.1478,74.9089,72.3571,70.6296,72.7715,80.2578,79.9376,2622.3748,2.6223748,2.661700243,2.6819508
509,3089.9,221.6112,222,-0.39,96.2632,0.0846,3.157,75.6997,73.0643,71.3052,73.4359,81.1953,80.8475,2630.6775,2.6306775,2.657934759,2.6676395
510,3090,221.6866,222,-0.31,96.8371,0.0853,3.1662,76.523,73.8063,72.0143,74.14,82.1698,81.7954,2639.1011,2.6391011,2.657453337,2.662583
511,3090.1,221.603,222,-0.4,96.6926,0.0867,3.1719,77.357,74.5642,72.7392,74.8667,83.1476,82.7524,2648.8433,2.6488433,2.657675614,2.6525156
512,3090.2,221.5786,222,-0.42,95.8455,0.0859,3.1761,78.428,75.5472,73.6855,75.8114,84.3708,83.9584,2653.9683,2.6539683,2.659017047,2.670996
513,3090.3,221.6739,222,-0.33,96.0485,0.0873,3.1704,78.549,75.6646,73.8052,75.9242,84.4955,84.0822,2655.6409,2.6556409,2.657792572,2.6541274
514,3090.4,221.912,222,-0.09,96.2983,0.0885,3.1644,78.4523,75.5862,73.7412,75.8524,84.3691,83.9537,2658.2969,2.6582969,2.657248101,2.6508703
515,3090.5,221.7708,222,-0.23,99.4253,0.0904,3.2063,78.7375,75.8878,74.0619,76.2093,84.6572,84.2182,2666.8792,2.6668792,2.660458686,2.653898
516,3090.6,221.8473,222,-0.15,101.5489,0.092,3.2642,80.0047,77.0863,75.2297,77.4655,86.098,85.638,2670.4033,2.6704033,2.665289632,2.6576197
517,3090.7,221.8183,222,-0.18,100.5457,0.093,3.3372,82.3481,79.2827,77.3562,79.7471,88.7893,88.3114,2675.0342,2.6750342,2.672577626,2.6868396
518,3090.8,221.5589,222,-0.44,95.3263,0.0936,3.4347,88.5525,85.0777,82.9723,85.802,95.9607,95.4584,2680.0559,2.6800559,2.674383456,2.6566787
519,3090.9,221.4681,222,-0.53,92.4609,0.0914,3.4451,90.9193,87.3056,85.1595,88.188,98.6583,98.1464,2677.9814,2.6779814,2.676825486,2.674318
520,3091,221.711,222,-0.29,92.0315,0.0931,3.4299,92.4053,88.735,86.5986,89.7798,100.2708,99.7557,2669.0642,2.6690642,2.669652356,2.672113
521,3091.1,221.5608,222,-0.44,94.2215,0.0992,3.4528,95.1291,91.401,89.3299,92.8063,103.0643,102.5478,2652.3638,2.6523638,2.662841749,2.6622999
522,3091.2,221.9559,222,-0.04,96.9386,0.0995,3.4779,97.8705,94.017,91.9423,95.6605,105.9862,105.4705,2647.9272,2.6479272,2.671259583,2.6680043
523,3091.3,222.006,222,0.01,100.1475,0.0974,3.4964,102.7178,98.5709,96.4277,100.5453,111.2902,110.7808,2650.5139,2.6505139,2.687243207,2.6801703
524,3091.4,222.318,222,0.32,100.6394,0.0895,3.3856,123.1207,117.3931,114.7741,120.6391,134.3248,133.9102,2672.7786,2.6727786,2.702500714,2.673532
525,3091.5,221.9532,222,-0.05,94.6353,0.0858,3.3082,140.0021,132.7045,129.6231,137.0905,154.2006,153.9334,2690.9675,2.6909675,2.701781458,2.6663423
526,3091.6,222.0901,222,0.09,86.4725,0.0805,3.2537,159.799,150.4803,146.8419,156.3807,177.8967,177.8085,2708.385,2.708385,2.711881419,2.6956444
527,3091.7,222.121,222,0.12,78.747,0.0742,3.2517,177.7758,166.5748,162.4606,174.0512,199.3946,199.3265,2721.4692,2.7214692,2.756875516,2.69321
528,3091.8,221.571,222,-0.43,69.2803,0.0711,3.3089,183.1855,172.1582,168.0976,180.2237,203.6486,203.2264,2730.3376,2.7303376,2.760530837,2.674155
529,3091.9,221.6054,222,-0.39,68.7299,0.0736,3.3168,169.2213,160.2816,156.7208,167.0998,185.0717,184.6915,2726.4915,2.7264915,2.738403137,2.6933365
530,3092,221.5798,222,-0.42,69.8581,0.0753,3.2818,152.2647,145.5049,142.4769,150.8958,163.555,163.2928,2713.9404,2.7139404,2.700157226,2.6857572
531,3092.1,221.7086,222,-0.29,76.7834,0.0823,3.175,126.8566,122.8263,120.4471,126.1937,133.587,133.4836,2682.6431,2.6826431,2.659863945,2.6660125
532,3092.2,221.5688,222,-0.43,80.6793,0.0867,3.1245,117.9166,114.6498,112.4491,117.3528,123.8413,123.7719,2666.6985,2.6666985,2.648968428,2.6186016
533,3092.3,221.6021,222,-0.4,84.911,0.0896,3.11,108.5573,105.9274,103.9237,108.0277,113.8118,113.7606,2659.512,2.659512,2.644265298,2.63544
534,3092.4,221.5913,222,-0.41,91.9495,0.094,3.12,86.3447,84.7646,83.2919,85.8221,90.0567,90.0188,2648.6201,2.6486201,2.651147497,2.6425858
535,3092.5,221.5426,222,-0.46,95.0062,0.0974,3.1379,75.9604,74.7293,73.507,75.4343,78.9916,78.9482,2645.7983,2.6457983,2.659819224,2.6625335
536,3092.6,221.7269,222,-0.27,98.9334,0.0989,3.1414,67.7191,66.7109,65.677,67.1886,70.2379,70.1929,2639.6406,2.6396406,2.659341779,2.6605935
537,3092.7,221.7158,222,-0.28,103.6999,0.0982,3.1612,58.7605,57.9095,57.0474,58.1563,60.7284,60.7055,2637.8774,2.6378774,2.65723328,2.6479287
538,3092.8,221.674,222,-0.33,104.8867,0.1009,3.1862,57.9101,57.0188,56.1465,57.2093,59.8079,59.8006,2643.1814,2.6431814,2.658329893,2.6421053
539,3092.9,221.6835,222,-0.32,103.3564,0.1,3.2358,59.5073,58.4842,57.5309,58.6368,61.4961,61.4949,2654.8291,2.6548291,2.663759697,2.631527
540,3093,221.492,222,-0.51,93.757,0.0944,3.3285,70.5816,68.8644,67.4569,68.9583,73.5819,73.4717,2690.0925,2.6900925,2.679904081,2.6866271
541,3093.1,221.6724,222,-0.33,85.9572,0.092,3.3561,79.262,76.9042,75.104,76.9615,83.407,83.1093,2702.8801,2.7028801,2.670283625,2.7020636
542,3093.2,221.6326,222,-0.37,79.0007,0.0865,3.3494,87.8581,84.729,82.4928,84.7423,93.4906,92.9186,2712.4453,2.7124453,2.666890424,2.6547306
543,3093.3,221.5913,222,-0.41,76.3305,0.0824,3.3334,94.1483,90.31,87.7126,90.2848,101.1959,100.368,2711.1658,2.7111658,2.66918497,2.644527
544,3093.4,221.7918,222,-0.21,82.0652,0.0808,3.2773,97.9031,93.3408,90.4499,93.3051,106.4365,105.4373,2694.7603,2.6947603,2.664547193,2.63974
545,3093.5,221.4852,222,-0.51,85.887,0.0822,3.2535,97.1569,92.5349,89.6465,92.5312,105.881,104.9132,2683.512,2.683512,2.664295429,2.689815
546,3093.6,221.6937,222,-0.31,87.507,0.0833,3.2152,95.8763,91.3021,88.4554,91.3502,104.6017,103.686,2677.3831,2.6773831,2.660149976,2.6758454
547,3093.7,221.6836,222,-0.32,90.8877,0.0836,3.1273,94.0648,89.659,86.8843,89.8536,102.7202,101.8754,2666.6096,2.6666096,2.661704901,2.6527417
548,3093.8,221.6998,222,-0.3,90.2826,0.0854,3.0783,93.9996,89.6518,86.8803,89.9373,102.7544,101.9008,2662.1252,2.6621252,2.65861449,2.6564615
549,3093.9,221.5692,222,-0.43,87.4329,0.0863,3.052,93.878,89.6177,86.8587,90.0008,102.7012,101.8328,2654.75,2.65475,2.648699242,2.638865
550,3094,221.6335,222,-0.37,78.3488,0.0857,3.0341,91.6382,87.7788,85.1666,88.3492,99.8996,99.1463,2644.1069,2.6441069,2.622899593,2.6321952
551,3094.1,221.7177,222,-0.28,77.4119,0.0859,3.0445,90.4737,86.8226,84.2929,87.4844,98.3745,97.6658,2636.9954,2.6369954,2.623338095,2.6435041
552,3094.2,221.6798,222,-0.32,78.8641,0.0874,3.0458,90.3766,86.8383,84.3402,87.6032,98.1395,97.4318,2633.6797,2.6336797,2.622339674,2.6344202
553,3094.3,221.8593,222,-0.14,81.5343,0.0914,3.0205,92.6435,89.1029,86.556,90.1157,100.7227,99.9298,2632.1807,2.6321807,2.619253603,2.612411
554,3094.4,221.6905,222,-0.31,81.4757,0.0927,3.0053,92.5927,89.1233,86.6146,90.2351,100.6336,99.8573,2634.7708,2.6347708,2.61777458,2.6139007
555,3094.5,221.7511,222,-0.25,81.2805,0.0935,3.0113,89.9708,86.7492,84.4017,87.8921,97.4689,96.8103,2634.0928,2.6340928,2.615594186,2.6253262
556,3094.6,221.644,222,-0.36,86.3398,0.0914,3.1308,79.2326,76.7966,74.9877,77.8247,84.7349,84.4253,2630.4453,2.6304453,2.642459148,2.6425896
557,3094.7,221.6634,222,-0.34,90.8214,0.0904,3.217,74.7542,72.5945,70.9911,73.5654,79.5389,79.3274,2635.5894,2.6355894,2.666726478,2.6482937
558,3094.8,221.7313,222,-0.27,92.5156,0.0918,3.2914,72.4494,70.4086,68.9134,71.3625,76.9329,76.7506,2647.2241,2.6472241,2.677027632,2.6838803
559,3094.9,221.7413,222,-0.26,92.012,0.0921,3.3396,72.0798,70.0263,68.5598,71,76.6007,76.403,2660.8967,2.6608967,2.680985195,2.6974413
560,3095,221.6188,222,-0.38,88.6469,0.0865,3.3535,73.5947,71.336,69.8303,72.3801,78.5754,78.3164,2685.7756,2.6857756,2.687817124,2.698271
561,3095.1,221.6894,222,-0.31,90.4973,0.0834,3.3455,74.4207,72.0355,70.5005,73.1039,79.6514,79.3689,2687.3254,2.6873254,2.689520608,2.7097006
562,3095.2,221.6621,222,-0.34,92.0159,0.0823,3.3248,75.4369,72.9032,71.3258,73.9922,80.9604,80.6588,2688.2798,2.6882798,2.685208617,2.7012334
563,3095.3,221.7785,222,-0.22,92.621,0.0825,3.3256,77.951,75.0698,73.3698,76.1903,84.1777,83.8519,2673.2759,2.6732759,2.683303855,2.689954
564,3095.4,221.5789,222,-0.42,90.2046,0.0838,3.327,78.5711,75.5639,73.8179,76.6743,85.075,84.7259,2672.8677,2.6728677,2.683530801,2.6933782
565,3095.5,221.7739,222,-0.23,89.779,0.0839,3.3339,78.0407,75.0053,73.2544,76.0732,84.6104,84.246,2674.8848,2.6748848,2.684028508,2.6925728
566,3095.6,221.6801,222,-0.32,91.0243,0.0793,3.2866,73.71,70.9159,69.2807,71.8288,79.6739,79.3501,2691.959,2.691959,2.681630518,2.7040071
567,3095.7,221.7739,222,-0.23,90.7394,0.0784,3.2518,71.4707,68.8214,67.2456,69.6642,77.0721,76.7765,2694.4719,2.6944719,2.679611033,2.697556
568,3095.8,221.7034,222,-0.3,90.3412,0.0809,3.2085,69.983,67.4315,65.8848,68.225,75.3563,75.0791,2694.7449,2.6947449,2.676207733,2.7019463
569,3095.9,221.797,222,-0.2,86.6092,0.0849,3.1986,67.8884,65.4934,63.9743,66.2216,72.9527,72.7019,2694.5801,2.6945801,2.673345479,2.6924202
570,3096,221.7395,222,-0.26,86.0705,0.0844,3.2347,65.8075,63.5744,62.1154,64.2589,70.5179,70.2976,2696.1829,2.6961829,2.675969048,2.687464
571,3096.1,221.847,222,-0.15,87.3197,0.0838,3.3204,62.6503,60.6514,59.2985,61.2782,66.8197,66.648,2692.1538,2.6921538,2.682476149,2.6988022
572,3096.2,222.1874,222,0.19,98.0511,0.0889,3.4598,56.2369,54.6846,53.5501,55.2077,59.3481,59.2727,2676.8113,2.6768113,2.678261864,2.6772778
573,3096.3,221.9355,222,-0.06,104.6407,0.0925,3.4779,54.8643,53.4167,52.3228,53.9193,57.7149,57.6592,2669.8025,2.6698025,2.685193264,2.6742444
574,3096.4,221.8986,222,-0.1,107.8574,0.0962,3.419,55.45,53.9966,52.8712,54.5082,58.2856,58.2241,2668.554,2.668554,2.688934107,2.6732855
575,3096.5,221.8828,222,-0.12,107.7091,0.0966,3.3334,58.1699,56.5875,55.3483,57.1413,61.2641,61.1674,2669.8059,2.6698059,2.675236516,2.6756513
576,3096.6,221.8415,222,-0.16,100.9399,0.0913,3.1868,69.627,67.3511,65.6033,68.0895,74.2398,73.9426,2669.104,2.669104,2.660248852,2.6480334
577,3096.7,222.106,222,0.11,95.7245,0.0879,3.1631,77.4418,74.5912,72.4593,75.4622,83.3873,82.9026,2670.4202,2.6704202,2.659039471,2.652591
578,3096.8,221.9432,222,-0.06,91.3601,0.0851,3.1538,84.953,81.4681,78.9395,82.4683,92.4299,91.7221,2672.0706,2.6720706,2.657558031,2.6734931
579,3096.9,222.0582,222,0.06,87.6671,0.0773,3.104,91.2124,87.0758,84.1956,88.1511,100.2716,99.3336,2673.7981,2.6737981,2.664855544,2.6751592
580,3097,222.0855,222,0.09,90.5559,0.0743,3.0816,89.6418,85.6089,82.8184,86.626,98.3766,97.489,2667.7039,2.6677039,2.660506562,2.6738617
581,3097.1,222.105,222,0.1,94.3074,0.0753,3.0839,87.7225,83.8361,81.1562,84.7925,96.0273,95.2023,2658.4006,2.6584006,2.659043613,2.6592178
582,3097.2,222.014,222,0.01,95.7909,0.0836,3.174,88.6074,84.5988,81.8855,85.5281,97.1853,96.3115,2652.1519,2.6521519,2.661945789,2.6664176
583,3097.3,222.0534,222,0.05,91.5045,0.0837,3.2229,90.7772,86.544,83.7227,87.4926,99.9482,98.9816,2655.6692,2.6556692,2.664880748,2.675583
584,3097.4,222.2242,222,0.22,86.9137,0.083,3.2458,92.2978,87.8951,85.0054,88.8529,101.9143,100.8935,2661.2178,2.6612178,2.663719662,2.6743367
585,3097.5,222.2702,222,0.27,82.8811,0.0831,3.1931,89.6378,85.4411,82.7443,86.3241,98.7759,97.8568,2663.0486,2.6630486,2.65379431,2.6621263
586,3097.6,222.3148,222,0.31,84.5753,0.0823,3.1561,85.8242,81.9576,79.4916,82.7684,94.2024,93.3792,2664.6023,2.6646023,2.656555875,2.6605983
587,3097.7,222.3516,222,0.35,86.941,0.0816,3.1359,81.5258,78.0187,75.8014,78.7571,89.0604,88.3514,2668.4575,2.6684575,2.660871499,2.694752
588,3097.8,222.3829,222,0.38,91.4811,0.0837,3.1665,75.1312,72.1155,70.2681,72.7653,81.4774,80.9463,2672.9478,2.6729478,2.665018914,2.676026
589,3097.9,222.5664,222,0.57,92.945,0.0869,3.1638,74.0929,71.1365,69.371,71.7827,80.2877,79.7835,2668.541,2.668541,2.662948983,2.6570783
590,3098,222.574,222,0.57,94.2567,0.0865,3.119,74.4552,71.4439,69.7005,72.1122,80.7639,80.2484,2662.8469,2.6628469,2.655076886,2.6592968
591,3098.1,222.5521,222,0.55,96.1773,0.0864,3.0562,75.8121,72.6637,70.9019,73.3748,82.4078,81.8565,2658.2085,2.6582085,2.654660999,2.6516185
592,3098.2,222.8205,222,0.82,98.8358,0.0836,2.9757,80.4797,76.886,75.0094,77.7329,87.9887,87.2896,2663.9187,2.6639187,2.665199516,2.6639721
593,3098.3,222.9169,222,0.92,97.9848,0.0819,3.0132,83.678,79.7794,77.8084,80.7195,91.8222,91.0064,2667.7908,2.6677908,2.663900928,2.6653824
594,3098.4,222.9753,222,0.98,95.4434,0.0808,3.0674,87.2438,83.0002,80.9162,84.0473,96.1071,95.1597,2672.1191,2.6721191,2.661794695,2.6546266
595,3098.5,222.6918,222,0.69,90.9814,0.0776,3.1642,94.5243,89.5642,87.2336,90.8464,104.7954,103.5913,2673.6536,2.6736536,2.669859362,2.6867616
596,3098.6,222.4503,222,0.45,91.809,0.075,3.179,98.6226,93.2537,90.7695,94.6734,109.6609,108.3137,2675.2605,2.6752605,2.67515796,2.683322
597,3098.7,222.3879,222,0.39,93.4174,0.0752,3.1807,104.0343,98.1055,95.3988,99.7055,116.205,114.6523,2674.333,2.674333,2.683041864,2.6793435
598,3098.8,222.7597,222,0.76,89.8259,0.0767,3.1515,119.4765,111.7964,108.375,113.9238,135.8762,133.6134,2670.8652,2.6708652,2.675425328,2.7048979
599,3098.9,222.5902,222,0.59,85.766,0.0752,3.1251,126.386,117.8792,114.1065,120.2531,145.0423,142.4068,2666.7007,2.6667007,2.674569481,2.6853497
600,3099,222.3049,222,0.3,82.6351,0.0724,3.0983,129.2453,120.4618,116.5341,122.9408,148.6488,145.8468,2664.1104,2.6641104,2.676221536,2.6749737
601,3099.1,222.3522,222,0.35,84.9969,0.0721,3.0584,121.0261,113.5953,110.069,115.7644,136.6911,134.4028,2652.8367,2.6528367,2.675706873,2.6744447
602,3099.2,222.4401,222,0.44,88.3854,0.0776,3.0321,113.8215,107.3965,104.211,109.2936,126.9237,125.0898,2645.6553,2.6456553,2.660969112,2.6661496
603,3099.3,222.4214,222,0.42,92.7186,0.0821,3.0064,107.551,101.951,99.0483,103.6083,118.6362,117.2213,2637.1169,2.6371169,2.662580342,2.6595962
604,3099.4,222.0701,222,0.07,98.9256,0.0895,2.9606,102.9592,98.0384,95.3161,99.4486,112.3568,111.3255,2629.978,2.629978,2.660010588,2.64935
605,3099.5,222.0968,222,0.1,100.452,0.0922,2.9439,105.7127,100.5824,97.7078,101.9831,115.6862,114.4697,2630.7012,2.6307012,2.650727108,2.6528292
606,3099.6,222.0631,222,0.06,98.8514,0.0952,2.9147,111.3573,105.6842,102.5054,107.1205,122.7445,121.1658,2635.3867,2.6353867,2.636749484,2.6466074
607,3099.7,222.0091,222,0.01,94.6588,0.0976,2.8756,118.3956,111.9707,108.3949,113.4358,131.7023,129.7151,2638.1077,2.6381077,2.630939348,2.6439216
608,3099.8,222.1768,222,0.18,82.7366,0.096,2.8392,126.086,118.7147,114.6115,119.9224,141.8481,139.6184,2645.6199,2.6456199,2.633782137,2.6385815
609,3099.9,221.9691,222,-0.03,80.6208,0.0946,2.8842,123.1332,116.0811,112.0749,116.9808,137.906,135.9241,2644.0332,2.6440332,2.629986038,2.6327186
610,3100,222.0332,222,0.03,82.8147,0.0933,2.9657,117.1296,110.7401,106.9959,111.3027,130.1365,128.4458,2645.5522,2.6455522,2.627852734,2.6310325
611,3100.1,221.8985,222,-0.1,91.8715,0.0936,3.1556,104.3682,99.2881,96.0811,99.2736,114.3066,113.0606,2649.6746,2.6496746,2.643172399,2.6521306
612,3100.2,222.1068,222,0.11,92.8943,0.0912,3.2102,99.3168,94.7161,91.6971,94.4742,108.1882,107.0886,2656.813,2.656813,2.651383845,2.6581442
613,3100.3,221.8274,222,-0.17,91.2,0.0886,3.229,95.1211,90.899,88.0219,90.4622,103.184,102.1963,2661.3284,2.6613284,2.651813733,2.6345518
614,3100.4,221.935,222,-0.06,86.7341,0.0847,3.1581,87.7897,84.1814,81.5409,83.4567,94.6567,93.8555,2676.9453,2.6769453,2.652598151,2.6761873
615,3100.5,221.5909,222,-0.41,87.347,0.0838,3.1068,83.8994,80.5959,78.0958,79.7897,90.213,89.5137,2681.5652,2.6815652,2.652431533,2.6594653
616,3100.6,221.8451,222,-0.15,89.0529,0.0832,3.0681,79.4113,76.446,74.1274,75.6105,85.1054,84.5224,2685.603,2.685603,2.654586778,2.6575203
617,3100.7,221.932,222,-0.07,92.3633,0.0889,3.0698,69.0444,66.8058,64.941,66.0482,73.3884,73.0313,2674.5889,2.6745889,2.651897699,2.6454582
618,3100.8,221.6839,222,-0.32,94.4011,0.0937,3.1174,63.9896,62.0768,60.4348,61.3949,67.6903,67.4457,2667.0542,2.6670542,2.648436486,2.6703532
619,3100.9,221.662,222,-0.34,97.4773,0.0949,3.1883,59.6714,58.0229,56.5673,57.417,62.8,62.6701,2656.5195,2.6565195,2.655131508,2.6483614
620,3101,221.7749,222,-0.23,103.454,0.1007,3.3,55.4795,54.0895,52.8095,53.5785,57.954,57.9501,2642.0791,2.6420791,2.669481843,2.6547825
621,3101.1,221.7783,222,-0.22,105.48,0.1021,3.2957,56.7002,55.2622,53.9303,54.7511,59.209,59.1784,2634.1196,2.6341196,2.667386035,2.654527
622,3101.2,221.7913,222,-0.21,105.7455,0.1006,3.2556,60.9337,59.2748,57.7565,58.7206,63.8228,63.6812,2631.0317,2.6310317,2.663713912,2.6469395
623,3101.3,221.6453,222,-0.35,102.8801,0.0967,3.2015,69.095,66.9382,65.0315,66.2837,72.9274,72.534,2628.9246,2.6289246,2.664718568,2.648872
624,3101.4,221.5332,222,-0.47,86.6521,0.0853,3.125,101.4573,96.5484,92.7873,95.4635,111.081,109.1207,2638.3755,2.6383755,2.645254121,2.6630251
625,3101.5,221.3772,222,-0.62,76.7834,0.0799,3.1001,125.2407,117.5344,112.1621,116.1738,141.333,137.5485,2640.7942,2.6407942,2.646748563,2.6563747
